id	cuisine_id	name	food_type	time_origin	time_end
spanish-fabada-asturiana	spanish	Fabada Asturiana	Stew	-200	null
spanish-cocido-madrileo	spanish	Cocido Madrileño	Stew	-200	null
spanish-callos-a-la-madrilea	spanish	Callos a la Madrileña	Stew	-200	null
spanish-rabo-de-toro	spanish	Rabo de Toro	Main Dish	-200	null
spanish-lechazo-asado	spanish	Lechazo Asado	Main Dish	-200	null
spanish-cochinillo-asado	spanish	Cochinillo Asado	Main Dish	-200	null
spanish-cordero-al-chilindrn	spanish	Cordero al Chilindrón	Stew	-200	null
spanish-pollo-al-ajillo	spanish	Pollo al Ajillo	Main Dish	-200	null
spanish-arroz-negro	spanish	Arroz Negro	Rice Dish	-200	null
spanish-arroz-con-bogavante	spanish	Arroz con Bogavante	Rice Dish	-200	null
spanish-fideu	spanish	Fideuà	Noodle Dish	-200	null
spanish-migas	spanish	Migas	Main Dish	-200	null
spanish-salmorejo	spanish	Salmorejo	Soup	-200	null
spanish-pisto-manchego	spanish	Pisto Manchego	Vegetable Dish	-200	null
spanish-escalivada	spanish	Escalivada	Side Dish	-200	null
spanish-empanada-gallega	spanish	Empanada Gallega	Savory Pie	-200	null
spanish-caldo-gallego	spanish	Caldo Gallego	Soup	-200	null
spanish-lacn-con-grelos	spanish	Lacón con Grelos	Main Dish	-200	null
spanish-percebes	spanish	Percebes	Seafood	-200	null
spanish-mejillones-al-vapor	spanish	Mejillones al Vapor	Appetizer	-200	null
spanish-navajas	spanish	Navajas	Seafood	-200	null
spanish-almejas-a-la-marinera	spanish	Almejas a la Marinera	Main Dish	-200	null
spanish-chipirones-en-su-tinta	spanish	Chipirones en su Tinta	Main Dish	-200	null
spanish-bacalao-al-pil-pil	spanish	Bacalao al Pil Pil	Main Dish	-200	null
spanish-bacalao-a-la-vizcana	spanish	Bacalao a la Vizcaína	Main Dish	-200	null
spanish-marmitako	spanish	Marmitako	Stew	-200	null
spanish-txangurro	spanish	Txangurro	Main Dish	-200	null
spanish-pintxos	spanish	Pintxos	Appetizer	-200	null
spanish-gilda	spanish	Gilda	Appetizer	-200	null
spanish-boquerones-en-vinagre	spanish	Boquerones en Vinagre	Appetizer	-200	null
spanish-ensaladilla-rusa	spanish	Ensaladilla Rusa	Salad	-200	null
spanish-huevos-rotos	spanish	Huevos Rotos	Main Dish	-200	null
spanish-revuelto-de-setas	spanish	Revuelto de Setas	Main Dish	-200	null
spanish-revuelto-de-ajetes	spanish	Revuelto de Ajetes	Main Dish	-200	null
spanish-piperada	spanish	Piperada	Side Dish	-200	null
spanish-menestra-de-verduras	spanish	Menestra de Verduras	Vegetable Dish	-200	null
spanish-espinacas-con-garbanzos	spanish	Espinacas con Garbanzos	Stew	-200	null
spanish-potaje-de-garbanzos	spanish	Potaje de Garbanzos	Stew	-200	null
spanish-lentejas-guisadas	spanish	Lentejas Guisadas	Stew	-200	null
spanish-alubias-con-chorizo	spanish	Alubias con Chorizo	Stew	-200	null
spanish-berenjenas-con-miel	spanish	Berenjenas con Miel	Appetizer	-200	null
spanish-calabacn-relleno	spanish	Calabacín Relleno	Main Dish	-200	null
spanish-pimientos-rellenos	spanish	Pimientos Rellenos	Main Dish	-200	null
spanish-tomates-rellenos	spanish	Tomates Rellenos	Main Dish	-200	null
spanish-gazpacho-manchego	spanish	Gazpacho Manchego	Stew	-200	null
spanish-ajo-blanco	spanish	Ajo Blanco	Soup	-200	null
spanish-sopa-castellana	spanish	Sopa Castellana	Soup	-200	null
spanish-sopa-de-ajo	spanish	Sopa de Ajo	Soup	-200	null
spanish-escudella	spanish	Escudella	Soup	-200	null
spanish-sopa-de-picadillo	spanish	Sopa de Picadillo	Soup	-200	null
spanish-crema-de-verduras	spanish	Crema de Verduras	Soup	-200	null
spanish-carne-en-salsa	spanish	Carne en Salsa	Main Dish	-200	null
spanish-carrilleras-al-vino-tinto	spanish	Carrilleras al Vino Tinto	Main Dish	-200	null
spanish-solomillo-al-whisky	spanish	Solomillo al Whisky	Main Dish	-200	null
spanish-entrecot	spanish	Entrecot	Main Dish	-200	null
spanish-chuletas-de-cordero	spanish	Chuletas de Cordero	Main Dish	-200	null
spanish-secreto-ibrico	spanish	Secreto Ibérico	Main Dish	-200	null
spanish-pluma-ibrica	spanish	Pluma Ibérica	Main Dish	-200	null
spanish-magro-con-tomate	spanish	Magro con Tomate	Main Dish	-200	null
spanish-flamenqun	spanish	Flamenquín	Main Dish	-200	null
spanish-salmorejo-de-carne	spanish	Salmorejo de Carne	Main Dish	-200	null
spanish-pring	spanish	Pringá	Main Dish	-200	null
spanish-caldereta-de-cordero	spanish	Caldereta de Cordero	Stew	-200	null
spanish-caldereta-de-cabrito	spanish	Caldereta de Cabrito	Stew	-200	null
spanish-perdiz-escabechada	spanish	Perdiz Escabechada	Main Dish	-200	null
spanish-conejo-al-ajillo	spanish	Conejo al Ajillo	Main Dish	-200	null
spanish-codornices-guisadas	spanish	Codornices Guisadas	Main Dish	-200	null
spanish-flan-de-huevo	spanish	Flan de Huevo	Dessert	-200	null
spanish-natillas	spanish	Natillas	Dessert	-200	null
spanish-arroz-con-leche	spanish	Arroz con Leche	Dessert	-200	null
spanish-tarta-de-santiago	spanish	Tarta de Santiago	Dessert	-200	null
spanish-crema-catalana	spanish	Crema Catalana	Dessert	-200	null
spanish-turrn	spanish	Turrón	Candy	-200	null
spanish-polvorones	spanish	Polvorones	Cookie	-200	null
spanish-mantecados	spanish	Mantecados	Cookie	-200	null
spanish-tocino-de-cielo	spanish	Tocino de Cielo	Dessert	-200	null
spanish-pestios	spanish	Pestiños	Dessert	-200	null
spanish-rosquillas	spanish	Rosquillas	Dessert	-200	null
spanish-buuelos	spanish	Buñuelos	Dessert	-200	null
spanish-torrijas	spanish	Torrijas	Dessert	-200	null
spanish-sangra	spanish	Sangría	Beverage	-200	null
spanish-horchata	spanish	Horchata	Beverage	-200	null
thai-pad-thai	thai	Pad Thai	Noodle Dish	500	null
thai-tom-yum-goong	thai	Tom Yum Goong	Soup	500	null
thai-green-curry	thai	Green Curry	Curry	500	null
thai-red-curry	thai	Red Curry	Curry	500	null
thai-massaman-curry	thai	Massaman Curry	Curry	500	null
thai-pad-see-ew	thai	Pad See Ew	Noodle Dish	500	null
thai-som-tam	thai	Som Tam	Salad	500	null
thai-larb	thai	Larb	Salad	500	null
thai-tom-kha-gai	thai	Tom Kha Gai	Soup	500	null
thai-khao-pad	thai	Khao Pad	Fried Rice	500	null
thai-pad-krapow-moo	thai	Pad Krapow Moo	Stir-Fry	500	null
thai-pad-krapow-gai	thai	Pad Krapow Gai	Stir-Fry	500	null
thai-panang-curry	thai	Panang Curry	Curry	500	null
thai-yellow-curry	thai	Yellow Curry	Curry	500	null
thai-gaeng-keow-wan	thai	Gaeng Keow Wan	Curry	500	null
thai-gaeng-phed	thai	Gaeng Phed	Curry	500	null
thai-gaeng-daeng	thai	Gaeng Daeng	Curry	500	null
thai-gaeng-hanglay	thai	Gaeng Hanglay	Curry	500	null
thai-khao-soi	thai	Khao Soi	Noodle Soup	500	null
thai-khao-man-gai	thai	Khao Man Gai	Rice Dish	500	null
thai-khao-moo-daeng	thai	Khao Moo Daeng	Rice Dish	500	null
thai-khao-moo-grob	thai	Khao Moo Grob	Rice Dish	500	null
thai-khao-kha-moo	thai	Khao Kha Moo	Rice Dish	500	null
thai-gai-yang	thai	Gai Yang	Grilled Chicken	500	null
thai-moo-ping	thai	Moo Ping	Grilled Pork	500	null
thai-satay	thai	Satay	Grilled Skewers	500	null
thai-crying-tiger-suea-rong-hai	thai	Crying Tiger (Suea Rong Hai)	Grilled Beef	500	null
thai-nam-tok	thai	Nam Tok	Salad	500	null
thai-yam-nua	thai	Yam Nua	Salad	500	null
thai-yam-woon-sen	thai	Yam Woon Sen	Salad	500	null
thai-yam-talay	thai	Yam Talay	Salad	500	null
thai-yam-mama	thai	Yam Mama	Salad	500	null
thai-pla-pao	thai	Pla Pao	Grilled Fish	500	null
thai-pla-rad-prik	thai	Pla Rad Prik	Main Dish	500	null
thai-pla-neung-manao	thai	Pla Neung Manao	Steamed Fish	500	null
thai-hoi-tod	thai	Hoi Tod	Omelet	500	null
thai-hor-mok	thai	Hor Mok	Curry Custard	500	null
thai-khanom-jeen-nam-ya	thai	Khanom Jeen Nam Ya	Noodle Dish	500	null
thai-khanom-jeen-nam-ngiao	thai	Khanom Jeen Nam Ngiao	Noodle Dish	500	null
thai-kuay-teow-reua	thai	Kuay Teow Reua	Noodle Soup	500	null
thai-kuay-teow-nam-tok	thai	Kuay Teow Nam Tok	Noodle Soup	500	null
thai-kuay-teow-neua	thai	Kuay Teow Neua	Noodle Soup	500	null
thai-guay-tiew-tom-yum	thai	Guay Tiew Tom Yum	Noodle Soup	500	null
thai-pad-woon-sen	thai	Pad Woon Sen	Noodle Dish	500	null
thai-pad-kee-mao-drunken-noodles	thai	Pad Kee Mao (Drunken Noodles)	Noodle Dish	500	null
thai-pad-si-racha	thai	Pad Si Racha	Noodle Dish	500	null
thai-rad-na	thai	Rad Na	Noodle Dish	500	null
thai-khao-tom	thai	Khao Tom	Rice Soup	500	null
thai-jok	thai	Jok	Rice Porridge	500	null
thai-khao-niao-mamuang	thai	Khao Niao Mamuang	Dessert	500	null
thai-khao-niao	thai	Khao Niao	Side Dish	500	null
thai-sticky-rice	thai	Sticky Rice	Side Dish	500	null
thai-phat-phak-ruam	thai	Phat Phak Ruam	Stir-Fry	500	null
thai-phak-bung-fai-daeng	thai	Phak Bung Fai Daeng	Stir-Fry	500	null
thai-tod-mun-pla	thai	Tod Mun Pla	Fried Cake	500	null
thai-tod-mun-khao-pod	thai	Tod Mun Khao Pod	Fried Cake	500	null
thai-spring-rolls	thai	Spring Rolls	Appetizer	500	null
thai-fresh-spring-rolls	thai	Fresh Spring Rolls	Appetizer	500	null
thai-po-pia-tod	thai	Po Pia Tod	Fried Roll	500	null
thai-po-pia-sod	thai	Po Pia Sod	Fresh Roll	500	null
thai-gai-tod	thai	Gai Tod	Fried Chicken	500	null
thai-peek-gai-tod	thai	Peek Gai Tod	Fried Chicken Wings	500	null
thai-phat-phrik-khing	thai	Phat Phrik Khing	Stir-Fry	500	null
thai-kai-jeow	thai	Kai Jeow	Omelet	500	null
thai-khai-luk-khoei	thai	Khai Luk Khoei	Egg Dish	500	null
thai-moo-tod	thai	Moo Tod	Fried Pork	500	null
thai-neua-pad-prik	thai	Neua Pad Prik	Stir-Fry	500	null
thai-pla-tod	thai	Pla Tod	Fried Fish	500	null
thai-pla-muek-tod-kratiem	thai	Pla Muek Tod Kratiem	Fried Squid	500	null
thai-poo-pad-pong-garee	thai	Poo Pad Pong Garee	Stir-Fry	500	null
thai-goong-pad-preow-wan	thai	Goong Pad Preow Wan	Stir-Fry	500	null
thai-goong-tod-gratiem	thai	Goong Tod Gratiem	Fried Shrimp	500	null
thai-goong-chup-paeng-tod	thai	Goong Chup Paeng Tod	Fried Shrimp	500	null
thai-khao-pad-sapparot	thai	Khao Pad Sapparot	Fried Rice	500	null
thai-khao-pad-poo	thai	Khao Pad Poo	Fried Rice	500	null
thai-khao-pad-goong	thai	Khao Pad Goong	Fried Rice	500	null
thai-khao-kluk-gapi	thai	Khao Kluk Gapi	Rice Dish	500	null
thai-khao-pad-krapow	thai	Khao Pad Krapow	Fried Rice	500	null
thai-gaeng-jued	thai	Gaeng Jued	Soup	500	null
thai-gaeng-som	thai	Gaeng Som	Soup	500	null
thai-tom-saep	thai	Tom Saep	Soup	500	null
thai-suki	thai	Suki	Hot Pot	500	null
thai-moo-krata	thai	Moo Krata	Hot Pot	500	null
thai-laab-moo	thai	Laab Moo	Salad	500	null
thai-laab-gai	thai	Laab Gai	Salad	500	null
thai-nam-prik-ong	thai	Nam Prik Ong	Dip/Sauce	500	null
thai-nam-prik-kapi	thai	Nam Prik Kapi	Dip/Sauce	500	null
thai-nam-prik-noom	thai	Nam Prik Noom	Dip/Sauce	500	null
thai-nam-prik-pao	thai	Nam Prik Pao	Paste	500	null
thai-khanom-krok	thai	Khanom Krok	Dessert	500	null
thai-khanom-bueang	thai	Khanom Bueang	Dessert	500	null
thai-khanom-thuay	thai	Khanom Thuay	Dessert	500	null
thai-tako	thai	Tako	Dessert	500	null
thai-sangkaya-fak-thong	thai	Sangkaya Fak Thong	Dessert	500	null
thai-luk-chup	thai	Luk Chup	Dessert	500	null
thai-foi-thong	thai	Foi Thong	Dessert	500	null
thai-kluay-tod	thai	Kluay Tod	Dessert	500	null
thai-thai-tea	thai	Thai Tea	Beverage	500	null
thai-thai-iced-coffee	thai	Thai Iced Coffee	Beverage	500	null
thai-nam-manao	thai	Nam Manao	Beverage	500	null
turkish-kebab	turkish	Kebab	Grilled Meat	-200	null
turkish-lahmacun	turkish	Lahmacun	Flatbread	-200	null
turkish-pide	turkish	Pide	Flatbread	-200	null
turkish-dner	turkish	Döner	Sandwich	-200	null
turkish-baklava	turkish	Baklava	Dessert	-200	null
turkish-turkish-delight	turkish	Turkish Delight	Candy	-200	null
turkish-manti	turkish	Manti	Dumpling	-200	null
turkish-brek	turkish	Börek	Savory Pastry	-200	null
turkish-menemen	turkish	Menemen	Breakfast Dish	-200	null
turkish-iskender-kebab	turkish	İskender Kebab	Main Dish	-200	null
turkish-adana-kebab	turkish	Adana Kebab	Grilled Meat	-200	null
turkish-i-kebab	turkish	Şiş Kebab	Grilled Skewers	-200	null
turkish-kfte	turkish	Köfte	Meatball	-200	null
turkish-imam-bayld	turkish	İmam Bayıldı	Main Dish	-200	null
turkish-dolma	turkish	Dolma	Stuffed Vegetable	-200	null
turkish-mercimek-orbas	turkish	Mercimek Çorbası	Soup	-200	null
turkish-ezogelin-orbas	turkish	Ezogelin Çorbası	Soup	-200	null
turkish-yayla-orbas	turkish	Yayla Çorbası	Soup	-200	null
turkish-ikembe-orbas	turkish	İşkembe Çorbası	Soup	-200	null
turkish-kelle-paa	turkish	Kelle Paça	Soup	-200	null
turkish--kfte	turkish	Çığ Köfte	Appetizer	-200	null
turkish-ksr	turkish	Kısır	Salad	-200	null
turkish-oban-salatas	turkish	Çoban Salatası	Salad	-200	null
turkish-patlcan-salatas	turkish	Patlıcan Salatası	Salad	-200	null
turkish-haydari	turkish	Haydari	Dip/Sauce	-200	null
turkish-cack	turkish	Cacık	Dip/Sauce	-200	null
turkish-acuka	turkish	Acuka	Dip/Sauce	-200	null
turkish-tahin-pekmez	turkish	Tahin Pekmez	Spread	-200	null
turkish-simit	turkish	Simit	Bread	-200	null
turkish-gzleme	turkish	Gözleme	Flatbread	-200	null
turkish-pii	turkish	Pişi	Fried Bread	-200	null
turkish-ama	turkish	Açma	Bread	-200	null
turkish-pogaca	turkish	Pogaca	Bread	-200	null
turkish-midye-dolma	turkish	Midye Dolma	Appetizer	-200	null
turkish-hamsi	turkish	Hamsi	Fried Fish	-200	null
turkish-balk-ekmek	turkish	Balık Ekmek	Sandwich	-200	null
turkish-kl-i	turkish	Kılıç Şiş	Grilled Fish	-200	null
turkish-upra	turkish	Çupra	Grilled Fish	-200	null
turkish-levrek	turkish	Levrek	Grilled Fish	-200	null
turkish-mcver	turkish	Mücver	Fritter	-200	null
turkish-karnyark	turkish	Karnıyarık	Main Dish	-200	null
turkish-hnkar-beendi	turkish	Hünkar Beğendi	Main Dish	-200	null
turkish-kuzu-tandr	turkish	Kuzu Tandır	Main Dish	-200	null
turkish-etli-yaprak-sarma	turkish	Etli Yaprak Sarma	Main Dish	-200	null
turkish-mant	turkish	Mantı	Dumpling	-200	null
turkish-gve	turkish	Güveç	Stew	-200	null
turkish-tas-kebap	turkish	Tas Kebap	Stew	-200	null
turkish-kavurma	turkish	Kavurma	Main Dish	-200	null
turkish-pastrma	turkish	Pastırma	Cured Meat	-200	null
turkish-sucuk	turkish	Sucuk	Sausage	-200	null
turkish-kuru-fasulye	turkish	Kuru Fasulye	Stew	-200	null
turkish-nohut	turkish	Nohut	Stew	-200	null
turkish-mercimek	turkish	Mercimek	Side Dish	-200	null
turkish-bulgur-pilav	turkish	Bulgur Pilavı	Side Dish	-200	null
turkish-ehriyeli-pilav	turkish	Şehriyeli Pilav	Side Dish	-200	null
turkish-i-pilav	turkish	İç Pilav	Rice Dish	-200	null
turkish-pilav	turkish	Pilav	Rice Dish	-200	null
turkish-zeytinyal-fasulye	turkish	Zeytinyağlı Fasulye	Side Dish	-200	null
turkish-zeytinyal-enginar	turkish	Zeytinyağlı Enginar	Side Dish	-200	null
turkish-zeytinyal-bamya	turkish	Zeytinyağlı Bamya	Side Dish	-200	null
turkish-zeytinyal-yaprak-sarma	turkish	Zeytinyağlı Yaprak Sarma	Appetizer	-200	null
turkish-patlcan-kzartmas	turkish	Patlıcan Kızartması	Side Dish	-200	null
turkish-kabak-mcveri	turkish	Kabak Mücveri	Fritter	-200	null
turkish-sigara-brei	turkish	Sigara Böreği	Appetizer	-200	null
turkish-su-brei	turkish	Su Böreği	Savory Pastry	-200	null
turkish-kol-brei	turkish	Kol Böreği	Savory Pastry	-200	null
turkish-tala-brei	turkish	Talaş Böreği	Savory Pastry	-200	null
turkish-peynirli-brek	turkish	Peynirli Börek	Savory Pastry	-200	null
turkish-kymal-brek	turkish	Kıymalı Börek	Savory Pastry	-200	null
turkish-kaarl-pide	turkish	Kaşarlı Pide	Flatbread	-200	null
turkish-kymal-pide	turkish	Kıymalı Pide	Flatbread	-200	null
turkish-yumurtal-pide	turkish	Yumurtalı Pide	Flatbread	-200	null
turkish-kubal-pide	turkish	Kuşbaşılı Pide	Flatbread	-200	null
turkish-knefe	turkish	Künefe	Dessert	-200	null
turkish-kadayf	turkish	Kadayıf	Dessert	-200	null
turkish-revani	turkish	Revani	Dessert	-200	null
turkish-ekerpare	turkish	Şekerpare	Dessert	-200	null
turkish-tulumba	turkish	Tulumba	Dessert	-200	null
turkish-irmik-helvas	turkish	İrmik Helvası	Dessert	-200	null
turkish-un-helvas	turkish	Un Helvası	Dessert	-200	null
turkish-tahin-helvas	turkish	Tahin Helvası	Dessert	-200	null
turkish-stla	turkish	Sütlaç	Dessert	-200	null
turkish-kazandibi	turkish	Kazandibi	Dessert	-200	null
turkish-kekl	turkish	Keşkül	Dessert	-200	null
turkish-kabak-tatls	turkish	Kabak Tatlısı	Dessert	-200	null
turkish-aure	turkish	Aşure	Dessert	-200	null
turkish-lokma	turkish	Lokma	Dessert	-200	null
turkish-pimaniye	turkish	Pişmaniye	Candy	-200	null
turkish-cezerye	turkish	Cezerye	Candy	-200	null
turkish-akide-ekeri	turkish	Akide Şekeri	Candy	-200	null
turkish-turkish-coffee	turkish	Turkish Coffee	Beverage	-200	null
turkish-turkish-tea	turkish	Turkish Tea	Beverage	-200	null
turkish-ayran	turkish	Ayran	Beverage	-200	null
turkish-algam	turkish	Şalgam	Beverage	-200	null
turkish-boza	turkish	Boza	Beverage	-200	null
turkish-sahlep	turkish	Sahlep	Beverage	-200	null
turkish-rak	turkish	Rakı	Beverage	-200	null
turkish-ra	turkish	Şıra	Beverage	-200	null
turkish-limonata	turkish	Limonata	Beverage	-200	null
turkish-turu	turkish	Turşu	Pickle	-200	null
vietnamese-pho	vietnamese	Pho	Noodle Soup	500	null
vietnamese-banh-mi	vietnamese	Banh Mi	Sandwich	500	null
vietnamese-goi-cuon-spring-rolls	vietnamese	Goi Cuon (Spring Rolls)	Appetizer	500	null
vietnamese-bun-cha	vietnamese	Bun Cha	Noodle Dish	500	null
vietnamese-cao-lau	vietnamese	Cao Lau	Noodle Dish	500	null
vietnamese-banh-xeo	vietnamese	Banh Xeo	Savory Pancake	500	null
vietnamese-com-tam	vietnamese	Com Tam	Rice Dish	500	null
vietnamese-banh-cuon	vietnamese	Banh Cuon	Rice Roll	500	null
vietnamese-mi-quang	vietnamese	Mi Quang	Noodle Dish	500	null
vietnamese-hu-tieu	vietnamese	Hu Tieu	Noodle Soup	500	null
vietnamese-bun-bo-hue	vietnamese	Bun Bo Hue	Noodle Soup	500	null
vietnamese-bun-rieu	vietnamese	Bun Rieu	Noodle Soup	500	null
vietnamese-bun-thit-nuong	vietnamese	Bun Thit Nuong	Noodle Dish	500	null
vietnamese-bun-bo-nam-bo	vietnamese	Bun Bo Nam Bo	Noodle Dish	500	null
vietnamese-bun-dau-mam-tom	vietnamese	Bun Dau Mam Tom	Noodle Dish	500	null
vietnamese-goi-ga	vietnamese	Goi Ga	Salad	500	null
vietnamese-goi-du-du	vietnamese	Goi Du Du	Salad	500	null
vietnamese-nom-hoa-chuoi	vietnamese	Nom Hoa Chuoi	Salad	500	null
vietnamese-cha-ca-la-vong	vietnamese	Cha Ca La Vong	Main Dish	500	null
vietnamese-canh-chua	vietnamese	Canh Chua	Soup	500	null
vietnamese-ca-kho-to	vietnamese	Ca Kho To	Main Dish	500	null
vietnamese-thit-kho-tau	vietnamese	Thit Kho Tau	Main Dish	500	null
vietnamese-ga-kho-gung	vietnamese	Ga Kho Gung	Main Dish	500	null
vietnamese-ga-nuong	vietnamese	Ga Nuong	Grilled Chicken	500	null
vietnamese-ga-roti	vietnamese	Ga Roti	Roasted Chicken	500	null
vietnamese-ga-tan	vietnamese	Ga Tan	Soup	500	null
vietnamese-suon-nuong	vietnamese	Suon Nuong	Grilled Pork	500	null
vietnamese-thit-nuong	vietnamese	Thit Nuong	Grilled Pork	500	null
vietnamese-bo-nuong	vietnamese	Bo Nuong	Grilled Beef	500	null
vietnamese-bo-luc-lac	vietnamese	Bo Luc Lac	Stir-Fry	500	null
vietnamese-bo-kho	vietnamese	Bo Kho	Stew	500	null
vietnamese-bo-la-lot	vietnamese	Bo La Lot	Grilled Beef	500	null
vietnamese-nem-nuong	vietnamese	Nem Nuong	Grilled Sausage	500	null
vietnamese-nem-lui	vietnamese	Nem Lui	Grilled Sausage	500	null
vietnamese-nem-ran-cha-gio	vietnamese	Nem Ran (Cha Gio)	Fried Roll	500	null
vietnamese-banh-bao	vietnamese	Banh Bao	Steamed Bun	500	null
vietnamese-banh-beo	vietnamese	Banh Beo	Rice Cake	500	null
vietnamese-banh-bot-loc	vietnamese	Banh Bot Loc	Dumpling	500	null
vietnamese-banh-canh	vietnamese	Banh Canh	Noodle Soup	500	null
vietnamese-banh-khot	vietnamese	Banh Khot	Pancake	500	null
vietnamese-banh-trang-nuong	vietnamese	Banh Trang Nuong	Grilled Rice Paper	500	null
vietnamese-banh-trang-tron	vietnamese	Banh Trang Tron	Salad	500	null
vietnamese-banh-tet	vietnamese	Banh Tet	Rice Cake	500	null
vietnamese-banh-chung	vietnamese	Banh Chung	Rice Cake	500	null
vietnamese-xoi	vietnamese	Xoi	Sticky Rice	500	null
vietnamese-xoi-ga	vietnamese	Xoi Ga	Sticky Rice	500	null
vietnamese-xoi-xeo	vietnamese	Xoi Xeo	Sticky Rice	500	null
vietnamese-xoi-vo	vietnamese	Xoi Vo	Sticky Rice	500	null
vietnamese-chao-ga	vietnamese	Chao Ga	Rice Porridge	500	null
vietnamese-chao-vit	vietnamese	Chao Vit	Rice Porridge	500	null
vietnamese-chao-long	vietnamese	Chao Long	Rice Porridge	500	null
vietnamese-com-chien	vietnamese	Com Chien	Fried Rice	500	null
vietnamese-com-hen	vietnamese	Com Hen	Rice Dish	500	null
vietnamese-com-ga	vietnamese	Com Ga	Rice Dish	500	null
vietnamese-com-ga-hoi-an	vietnamese	Com Ga Hoi An	Rice Dish	500	null
vietnamese-com-suon	vietnamese	Com Suon	Rice Dish	500	null
vietnamese-com-bo	vietnamese	Com Bo	Rice Dish	500	null
vietnamese-bot-chien	vietnamese	Bot Chien	Fried Cake	500	null
vietnamese-banh-trang-tron	vietnamese	Banh Trang Tron	Salad	500	null
vietnamese-banh-trang-cuon-thit-heo	vietnamese	Banh Trang Cuon Thit Heo	Wrap	500	null
vietnamese-banh-da-cua	vietnamese	Banh Da Cua	Noodle Soup	500	null
vietnamese-banh-duc	vietnamese	Banh Duc	Rice Cake	500	null
vietnamese-banh-flan	vietnamese	Banh Flan	Dessert	500	null
vietnamese-che	vietnamese	Che	Dessert	500	null
vietnamese-che-ba-mau	vietnamese	Che Ba Mau	Dessert	500	null
vietnamese-che-chuoi	vietnamese	Che Chuoi	Dessert	500	null
vietnamese-che-buoi	vietnamese	Che Buoi	Dessert	500	null
vietnamese-che-thai	vietnamese	Che Thai	Dessert	500	null
vietnamese-che-khuc-bach	vietnamese	Che Khuc Bach	Dessert	500	null
vietnamese-banh-ran	vietnamese	Banh Ran	Dessert	500	null
vietnamese-banh-cam	vietnamese	Banh Cam	Dessert	500	null
vietnamese-banh-tom	vietnamese	Banh Tom	Fritter	500	null
vietnamese-banh-cong	vietnamese	Banh Cong	Fritter	500	null
vietnamese-banh-gio	vietnamese	Banh Gio	Dumpling	500	null
vietnamese-banh-it-tran	vietnamese	Banh It Tran	Dumpling	500	null
vietnamese-oc-snails	vietnamese	Oc (Snails)	Appetizer	500	null
vietnamese-oc-len-xao	vietnamese	Oc Len Xao	Stir-Fry	500	null
vietnamese-ngheu-hap	vietnamese	Ngheu Hap	Steamed Clams	500	null
vietnamese-so-huyet-nuong	vietnamese	So Huyet Nuong	Grilled Clams	500	null
vietnamese-muc-xao	vietnamese	Muc Xao	Stir-Fry	500	null
vietnamese-muc-nuong	vietnamese	Muc Nuong	Grilled Squid	500	null
vietnamese-tom-rang-muoi	vietnamese	Tom Rang Muoi	Fried Shrimp	500	null
vietnamese-tom-hum	vietnamese	Tom Hum	Lobster Dish	500	null
vietnamese-cua-rang-me	vietnamese	Cua Rang Me	Crab Dish	500	null
vietnamese-goi-ca	vietnamese	Goi Ca	Salad	500	null
vietnamese-goi-tom	vietnamese	Goi Tom	Salad	500	null
vietnamese-goi-tai-heo	vietnamese	Goi Tai Heo	Salad	500	null
vietnamese-bun-oc	vietnamese	Bun Oc	Noodle Soup	500	null
vietnamese-bun-mam	vietnamese	Bun Mam	Noodle Soup	500	null
vietnamese-bun-ca	vietnamese	Bun Ca	Noodle Soup	500	null
vietnamese-lau-thai	vietnamese	Lau Thai	Hot Pot	500	null
vietnamese-lau-hai-san	vietnamese	Lau Hai San	Hot Pot	500	null
vietnamese-lau-bo	vietnamese	Lau Bo	Hot Pot	500	null
vietnamese-ca-phe-sua-da	vietnamese	Ca Phe Sua Da	Beverage	500	null
vietnamese-ca-phe-trung	vietnamese	Ca Phe Trung	Beverage	500	null
vietnamese-nuoc-mia	vietnamese	Nuoc Mia	Beverage	500	null
vietnamese-sinh-to	vietnamese	Sinh To	Beverage	500	null
vietnamese-tra-da	vietnamese	Tra Da	Beverage	500	null
vietnamese-ruou-can	vietnamese	Ruou Can	Beverage	500	null
vietnamese-bia-hoi	vietnamese	Bia Hoi	Beverage	500	null
